name of the body,position x,position y,position z
jupiter,-0.186085,-5.28267,0.0260115
saturn,-8.17495,4.39689,0.249073
uranus,19.6193,-4.32614,-0.270621
neptune,23.4121,-18.8032,-0.151902
sun,0.00879186,0.00302438,-0.000290829
jupiter,-0.158976,-5.28223,0.0254029
saturn,-8.18568,4.37895,0.249811
uranus,19.6223,-4.31276,-0.270611
neptune,23.4193,-18.7942,-0.152251
sun,0.00876854,0.00302791,-0.00029044
jupiter,-0.131862,-5.28165,0.0247936
saturn,-8.19637,4.36099,0.250549
uranus,19.6253,-4.29936,-0.2706
neptune,23.4264,-18.7851,-0.152601
sun,0.00874519,0.0030313,-0.000290051
jupiter,-0.104745,-5.28092,0.0241837
saturn,-8.20701,4.34301,0.251285
uranus,19.6283,-4.28597,-0.270589
neptune,23.4335,-18.7761,-0.15295
sun,0.00872183,0.00303457,-0.00028966
jupiter,-0.0776244,-5.28006,0.0235731
saturn,-8.21762,4.32501,0.25202
uranus,19.6312,-4.27258,-0.270578
neptune,23.4406,-18.767,-0.153299
sun,0.00869846,0.00303771,-0.000289269
jupiter,-0.0505017,-5.27905,0.0229619
saturn,-8.22819,4.30699,0.252754
uranus,19.6342,-4.25918,-0.270567
neptune,23.4477,-18.758,-0.153649
sun,0.00867508,0.00304073,-0.000288877
jupiter,-0.0233774,-5.2779,0.02235
saturn,-8.23871,4.28894,0.253487
uranus,19.6371,-4.24578,-0.270555
neptune,23.4548,-18.7489,-0.153998
sun,0.00865169,0.00304361,-0.000288484
jupiter,0.0037477,-5.27661,0.0217375
saturn,-8.2492,4.27088,0.254218
uranus,19.6401,-4.23238,-0.270544
neptune,23.4619,-18.7399,-0.154347
sun,0.00862828,0.00304636,-0.000288089
jupiter,0.030873,-5.27518,0.0211245
saturn,-8.25964,4.25279,0.254948
uranus,19.643,-4.21898,-0.270532
neptune,23.4689,-18.7308,-0.154697
sun,0.00860486,0.00304898,-0.000287694
jupiter,0.0579976,-5.27361,0.0205108
saturn,-8.27005,4.23468,0.255677
uranus,19.6459,-4.20557,-0.27052
neptune,23.476,-18.7218,-0.155046
sun,0.00858144,0.00305148,-0.000287299
jupiter,0.0851209,-5.27189,0.0198967
saturn,-8.28041,4.21655,0.256404
uranus,19.6488,-4.19216,-0.270509
neptune,23.4831,-18.7127,-0.155395
sun,0.008558,0.00305384,-0.000286902
jupiter,0.112242,-5.27004,0.0192819
saturn,-8.29074,4.1984,0.257131
uranus,19.6517,-4.17875,-0.270497
neptune,23.4902,-18.7037,-0.155744
sun,0.00853456,0.00305607,-0.000286504
jupiter,0.139361,-5.26804,0.0186667
saturn,-8.30102,4.18023,0.257856
uranus,19.6546,-4.16534,-0.270484
neptune,23.4973,-18.6946,-0.156094
sun,0.00851111,0.00305818,-0.000286106
jupiter,0.166476,-5.2659,0.0180509
saturn,-8.31126,4.16204,0.258579
uranus,19.6575,-4.15193,-0.270472
neptune,23.5043,-18.6855,-0.156443
sun,0.00848765,0.00306015,-0.000285706
jupiter,0.193586,-5.26362,0.0174346
saturn,-8.32146,4.14383,0.259302
uranus,19.6604,-4.13851,-0.27046
neptune,23.5114,-18.6764,-0.156792
sun,0.00846419,0.00306199,-0.000285306
jupiter,0.220692,-5.26119,0.0168179
saturn,-8.33162,4.1256,0.260023
uranus,19.6633,-4.1251,-0.270447
neptune,23.5184,-18.6674,-0.157141
sun,0.00844072,0.00306371,-0.000284905
jupiter,0.247792,-5.25862,0.0162007
saturn,-8.34174,4.10735,0.260743
uranus,19.6661,-4.11168,-0.270435
neptune,23.5255,-18.6583,-0.15749
sun,0.00841724,0.00306529,-0.000284504
jupiter,0.274885,-5.25591,0.0155831
saturn,-8.35182,4.08908,0.261462
uranus,19.669,-4.09825,-0.270422
neptune,23.5326,-18.6492,-0.157839
sun,0.00839376,0.00306674,-0.000284101
jupiter,0.301972,-5.25306,0.014965
saturn,-8.36186,4.07079,0.262179
uranus,19.6718,-4.08483,-0.270409
neptune,23.5396,-18.6401,-0.158188
sun,0.00837028,0.00306807,-0.000283698
jupiter,0.32905,-5.25007,0.0143465
saturn,-8.37185,4.05248,0.262895
uranus,19.6746,-4.07141,-0.270396
neptune,23.5467,-18.631,-0.158538
sun,0.00834679,0.00306926,-0.000283294
jupiter,0.35612,-5.24694,0.0137276
saturn,-8.38181,4.03415,0.26361
uranus,19.6774,-4.05798,-0.270383
neptune,23.5537,-18.622,-0.158887
sun,0.0083233,0.00307032,-0.000282889
jupiter,0.38318,-5.24366,0.0131083
saturn,-8.39172,4.0158,0.264323
uranus,19.6802,-4.04455,-0.270369
neptune,23.5608,-18.6129,-0.159236
sun,0.00829982,0.00307125,-0.000282484
jupiter,0.41023,-5.24024,0.0124887
saturn,-8.4016,3.99742,0.265036
uranus,19.683,-4.03112,-0.270356
neptune,23.5678,-18.6038,-0.159585
sun,0.00827633,0.00307205,-0.000282078
jupiter,0.437269,-5.23667,0.0118687
saturn,-8.41143,3.97904,0.265747
uranus,19.6858,-4.01768,-0.270342
neptune,23.5748,-18.5947,-0.159933
sun,0.00825284,0.00307272,-0.000281671
jupiter,0.464296,-5.23297,0.0112484
saturn,-8.42122,3.96063,0.266456
uranus,19.6886,-4.00425,-0.270329
neptune,23.5819,-18.5856,-0.160282
sun,0.00822935,0.00307326,-0.000281264
jupiter,0.491312,-5.22912,0.0106278
saturn,-8.43097,3.9422,0.267165
uranus,19.6914,-3.99081,-0.270315
neptune,23.5889,-18.5765,-0.160631
sun,0.00820586,0.00307367,-0.000280856
jupiter,0.518313,-5.22513,0.0100069
saturn,-8.44068,3.92375,0.267872
uranus,19.6941,-3.97737,-0.270301
neptune,23.5959,-18.5674,-0.16098
sun,0.00818237,0.00307395,-0.000280447
jupiter,0.545301,-5.221,0.00938571
saturn,-8.45035,3.90528,0.268577
uranus,19.6969,-3.96393,-0.270287
neptune,23.6029,-18.5583,-0.161329
sun,0.00815889,0.0030741,-0.000280037
jupiter,0.572275,-5.21673,0.00876425
saturn,-8.45997,3.8868,0.269282
uranus,19.6996,-3.95049,-0.270272
neptune,23.6099,-18.5492,-0.161678
sun,0.00813541,0.00307411,-0.000279628
jupiter,0.599233,-5.21231,0.00814255
saturn,-8.46956,3.86829,0.269985
uranus,19.7023,-3.93704,-0.270258
neptune,23.617,-18.54,-0.162027
sun,0.00811194,0.003074,-0.000279217
jupiter,0.626175,-5.20775,0.00752062
saturn,-8.4791,3.84977,0.270686
uranus,19.7051,-3.92359,-0.270243
neptune,23.624,-18.5309,-0.162376
sun,0.00808846,0.00307376,-0.000278806
jupiter,0.6531,-5.20305,0.00689847
saturn,-8.4886,3.83122,0.271387
uranus,19.7078,-3.91015,-0.270229
neptune,23.631,-18.5218,-0.162724
sun,0.008065,0.00307338,-0.000278394
jupiter,0.680007,-5.1982,0.00627613
saturn,-8.49806,3.81266,0.272086
uranus,19.7105,-3.8967,-0.270214
neptune,23.638,-18.5127,-0.163073
sun,0.00804154,0.00307287,-0.000277982
jupiter,0.706896,-5.19322,0.00565361
saturn,-8.50748,3.79408,0.272784
uranus,19.7132,-3.88324,-0.270199
neptune,23.645,-18.5036,-0.163422
sun,0.00801809,0.00307224,-0.000277569
jupiter,0.733765,-5.18809,0.00503092
saturn,-8.51686,3.77548,0.27348
uranus,19.7158,-3.86979,-0.270184
neptune,23.652,-18.4944,-0.16377
sun,0.00799465,0.00307147,-0.000277156
jupiter,0.760615,-5.18282,0.00440809
saturn,-8.5262,3.75687,0.274175
uranus,19.7185,-3.85633,-0.270169
neptune,23.659,-18.4853,-0.164119
sun,0.00797121,0.00307057,-0.000276742
jupiter,0.787445,-5.17741,0.00378513
saturn,-8.53549,3.73823,0.274869
uranus,19.7212,-3.84287,-0.270154
neptune,23.666,-18.4762,-0.164468
sun,0.00794778,0.00306954,-0.000276328
jupiter,0.814252,-5.17185,0.00316206
saturn,-8.54475,3.71958,0.275562
uranus,19.7238,-3.82941,-0.270138
neptune,23.673,-18.467,-0.164816
sun,0.00792437,0.00306838,-0.000275913
jupiter,0.841038,-5.16615,0.0025389
saturn,-8.55396,3.70091,0.276253
uranus,19.7265,-3.81595,-0.270123
neptune,23.6799,-18.4579,-0.165165
sun,0.00790096,0.00306709,-0.000275498
jupiter,0.867801,-5.16031,0.00191566
saturn,-8.56313,3.68222,0.276943
uranus,19.7291,-3.80249,-0.270107
neptune,23.6869,-18.4488,-0.165514
sun,0.00787757,0.00306566,-0.000275083
jupiter,0.89454,-5.15433,0.00129236
saturn,-8.57226,3.66351,0.277631
uranus,19.7317,-3.78902,-0.270091
neptune,23.6939,-18.4396,-0.165862
sun,0.00785419,0.00306411,-0.000274667
jupiter,0.921254,-5.14821,0.000669014
saturn,-8.58134,3.64479,0.278318
uranus,19.7343,-3.77555,-0.270075
neptune,23.7009,-18.4305,-0.166211
sun,0.00783082,0.00306243,-0.00027425
jupiter,0.947944,-5.14194,4.56438e-05
saturn,-8.59039,3.62604,0.279004
uranus,19.7369,-3.76208,-0.270059
neptune,23.7078,-18.4213,-0.166559
sun,0.00780746,0.00306061,-0.000273834
jupiter,0.974607,-5.13553,-0.000577735
saturn,-8.59939,3.60728,0.279688
uranus,19.7395,-3.74861,-0.270043
neptune,23.7148,-18.4122,-0.166908
sun,0.00778412,0.00305867,-0.000273416
jupiter,1.00124,-5.12898,-0.00120111
saturn,-8.60835,3.58851,0.280371
uranus,19.7421,-3.73514,-0.270026
neptune,23.7218,-18.403,-0.167256
sun,0.00776079,0.00305659,-0.000272999
jupiter,1.02785,-5.12229,-0.00182445
saturn,-8.61727,3.56971,0.281053
uranus,19.7447,-3.72166,-0.27001
neptune,23.7287,-18.3939,-0.167605
sun,0.00773748,0.00305438,-0.000272581
jupiter,1.05443,-5.11546,-0.00244775
saturn,-8.62615,3.5509,0.281733
uranus,19.7473,-3.70819,-0.269993
neptune,23.7357,-18.3847,-0.167953
sun,0.00771418,0.00305205,-0.000272163
jupiter,1.08099,-5.10848,-0.00307099
saturn,-8.63499,3.53207,0.282412
uranus,19.7498,-3.69471,-0.269977
neptune,23.7426,-18.3755,-0.168301
sun,0.0076909,0.00304958,-0.000271744
jupiter,1.10751,-5.10136,-0.00369416
saturn,-8.64378,3.51322,0.283089
uranus,19.7524,-3.68123,-0.26996
neptune,23.7496,-18.3664,-0.16865
sun,0.00766764,0.00304698,-0.000271325
jupiter,1.134,-5.09411,-0.00431722
saturn,-8.65253,3.49436,0.283766
uranus,19.7549,-3.66775,-0.269943
neptune,23.7565,-18.3572,-0.168998
sun,0.0076444,0.00304425,-0.000270906
jupiter,1.16046,-5.08671,-0.00494018
saturn,-8.66124,3.47548,0.28444
uranus,19.7574,-3.65426,-0.269926
neptune,23.7635,-18.348,-0.169346
sun,0.00762118,0.00304139,-0.000270487
jupiter,1.18689,-5.07916,-0.00556301
saturn,-8.66991,3.45658,0.285114
uranus,19.7599,-3.64078,-0.269908
neptune,23.7704,-18.3389,-0.169695
sun,0.00759798,0.0030384,-0.000270067
jupiter,1.21329,-5.07148,-0.00618569
saturn,-8.67854,3.43767,0.285786
uranus,19.7624,-3.62729,-0.269891
neptune,23.7773,-18.3297,-0.170043
sun,0.00757479,0.00303528,-0.000269648
jupiter,1.23965,-5.06366,-0.0068082
saturn,-8.68712,3.41873,0.286457
uranus,19.7649,-3.6138,-0.269873
neptune,23.7843,-18.3205,-0.170391
sun,0.00755163,0.00303203,-0.000269228
jupiter,1.26598,-5.05569,-0.00743053
saturn,-8.69566,3.39979,0.287126
uranus,19.7674,-3.60031,-0.269856
neptune,23.7912,-18.3113,-0.170739
sun,0.00752849,0.00302865,-0.000268807
jupiter,1.29227,-5.04759,-0.00805266
saturn,-8.70416,3.38082,0.287794
uranus,19.7699,-3.58682,-0.269838
neptune,23.7981,-18.3022,-0.171088
sun,0.00750538,0.00302514,-0.000268387
jupiter,1.31853,-5.03934,-0.00867458
saturn,-8.71262,3.36184,0.28846
uranus,19.7724,-3.57332,-0.26982
neptune,23.805,-18.293,-0.171436
sun,0.00748228,0.0030215,-0.000267966
jupiter,1.34475,-5.03095,-0.00929626
saturn,-8.72104,3.34285,0.289125
uranus,19.7748,-3.55982,-0.269802
neptune,23.812,-18.2838,-0.171784
sun,0.00745921,0.00301773,-0.000267546
jupiter,1.37093,-5.02242,-0.00991769
saturn,-8.72941,3.32383,0.289789
uranus,19.7773,-3.54633,-0.269784
neptune,23.8189,-18.2746,-0.172132
sun,0.00743617,0.00301383,-0.000267125
jupiter,1.39707,-5.01376,-0.0105388
saturn,-8.73774,3.3048,0.290451
uranus,19.7797,-3.53283,-0.269765
neptune,23.8258,-18.2654,-0.17248
sun,0.00741315,0.0030098,-0.000266704
jupiter,1.42318,-5.00495,-0.0111597
saturn,-8.74603,3.28576,0.291112
uranus,19.7822,-3.51933,-0.269747
neptune,23.8327,-18.2562,-0.172828
sun,0.00739016,0.00300564,-0.000266283
jupiter,1.44925,-4.996,-0.0117803
saturn,-8.75428,3.2667,0.291771
uranus,19.7846,-3.50582,-0.269728
neptune,23.8396,-18.247,-0.173176
sun,0.0073672,0.00300136,-0.000265862
jupiter,1.47527,-4.98691,-0.0124005
saturn,-8.76248,3.24762,0.29243
uranus,19.787,-3.49232,-0.26971
neptune,23.8465,-18.2378,-0.173524
sun,0.00734426,0.00299694,-0.00026544
jupiter,1.50126,-4.97768,-0.0130204
saturn,-8.77064,3.22853,0.293086
uranus,19.7894,-3.47881,-0.269691
neptune,23.8534,-18.2286,-0.173872
sun,0.00732135,0.00299239,-0.000265019
jupiter,1.5272,-4.96831,-0.01364
saturn,-8.77876,3.20942,0.293741
uranus,19.7918,-3.4653,-0.269672
neptune,23.8603,-18.2194,-0.17422
sun,0.00729847,0.00298771,-0.000264598
jupiter,1.5531,-4.9588,-0.0142591
saturn,-8.78684,3.1903,0.294395
uranus,19.7942,-3.45179,-0.269653
neptune,23.8672,-18.2102,-0.174568
sun,0.00727562,0.00298291,-0.000264176
jupiter,1.57896,-4.94915,-0.0148779
saturn,-8.79488,3.17116,0.295048
uranus,19.7965,-3.43828,-0.269633
neptune,23.8741,-18.201,-0.174916
sun,0.00725281,0.00297797,-0.000263755
jupiter,1.60477,-4.93936,-0.0154963
saturn,-8.80287,3.15201,0.295699
uranus,19.7989,-3.42477,-0.269614
neptune,23.8809,-18.1917,-0.175264
sun,0.00723002,0.00297291,-0.000263333
jupiter,1.63054,-4.92944,-0.0161142
saturn,-8.81082,3.13284,0.296348
uranus,19.8013,-3.41125,-0.269595
neptune,23.8878,-18.1825,-0.175612
sun,0.00720726,0.00296772,-0.000262912
jupiter,1.65626,-4.91937,-0.0167317
saturn,-8.81873,3.11366,0.296996
uranus,19.8036,-3.39774,-0.269575
neptune,23.8947,-18.1733,-0.17596
sun,0.00718454,0.0029624,-0.000262491
jupiter,1.68193,-4.90916,-0.0173487
saturn,-8.82659,3.09446,0.297643
uranus,19.8059,-3.38422,-0.269555
neptune,23.9016,-18.1641,-0.176307
sun,0.00716186,0.00295695,-0.00026207
jupiter,1.70756,-4.89882,-0.0179652
saturn,-8.83442,3.07524,0.298288
uranus,19.8083,-3.3707,-0.269535
neptune,23.9084,-18.1549,-0.176655
sun,0.0071392,0.00295137,-0.000261648
jupiter,1.73314,-4.88834,-0.0185813
saturn,-8.8422,3.05602,0.298932
uranus,19.8106,-3.35718,-0.269515
neptune,23.9153,-18.1456,-0.177003
sun,0.00711658,0.00294567,-0.000261227
jupiter,1.75867,-4.87772,-0.0191968
saturn,-8.84993,3.03677,0.299574
uranus,19.8129,-3.34365,-0.269495
neptune,23.9222,-18.1364,-0.177351
sun,0.007094,0.00293983,-0.000260806
jupiter,1.78415,-4.86696,-0.0198118
saturn,-8.85763,3.01752,0.300215
uranus,19.8152,-3.33013,-0.269475
neptune,23.929,-18.1272,-0.177698
sun,0.00707145,0.00293387,-0.000260386
jupiter,1.80958,-4.85606,-0.0204262
saturn,-8.86528,2.99824,0.300855
uranus,19.8175,-3.3166,-0.269454
neptune,23.9359,-18.1179,-0.178046
sun,0.00704894,0.00292778,-0.000259965
jupiter,1.83496,-4.84503,-0.0210401
saturn,-8.87289,2.97896,0.301493
uranus,19.8197,-3.30307,-0.269434
neptune,23.9427,-18.1087,-0.178394
sun,0.00702647,0.00292157,-0.000259544
jupiter,1.86029,-4.83385,-0.0216533
saturn,-8.88046,2.95966,0.30213
uranus,19.822,-3.28954,-0.269413
neptune,23.9496,-18.0995,-0.178741
sun,0.00700404,0.00291522,-0.000259124
jupiter,1.88557,-4.82254,-0.022266
saturn,-8.88798,2.94034,0.302765
uranus,19.8243,-3.27601,-0.269392
neptune,23.9564,-18.0902,-0.179089
sun,0.00698165,0.00290875,-0.000258704
jupiter,1.91079,-4.8111,-0.022878
saturn,-8.89547,2.92101,0.303398
uranus,19.8265,-3.26248,-0.269371
neptune,23.9633,-18.081,-0.179436
sun,0.0069593,0.00290215,-0.000258284
jupiter,1.93596,-4.79951,-0.0234894
saturn,-8.90291,2.90167,0.304031
uranus,19.8287,-3.24894,-0.26935
neptune,23.9701,-18.0717,-0.179784
sun,0.00693698,0.00289543,-0.000257864
jupiter,1.96107,-4.78779,-0.0241001
saturn,-8.9103,2.88231,0.304661
uranus,19.831,-3.23541,-0.269329
neptune,23.9769,-18.0625,-0.180131
sun,0.00691471,0.00288858,-0.000257444
jupiter,1.98613,-4.77593,-0.0247102
saturn,-8.91766,2.86294,0.305291
uranus,19.8332,-3.22187,-0.269308
neptune,23.9838,-18.0532,-0.180479
sun,0.00689248,0.0028816,-0.000257025
jupiter,2.01113,-4.76394,-0.0253195
saturn,-8.92497,2.84356,0.305919
uranus,19.8354,-3.20833,-0.269286
neptune,23.9906,-18.0439,-0.180826
sun,0.0068703,0.00287449,-0.000256606
jupiter,2.03607,-4.75181,-0.0259282
saturn,-8.93224,2.82416,0.306545
uranus,19.8376,-3.19479,-0.269264
neptune,23.9974,-18.0347,-0.181174
sun,0.00684816,0.00286726,-0.000256188
jupiter,2.06095,-4.73954,-0.0265361
saturn,-8.93946,2.80475,0.30717
uranus,19.8398,-3.18125,-0.269243
neptune,24.0042,-18.0254,-0.181521
sun,0.00682606,0.00285991,-0.000255769
jupiter,2.08578,-4.72714,-0.0271432
saturn,-8.94665,2.78532,0.307793
uranus,19.842,-3.1677,-0.269221
neptune,24.0111,-18.0162,-0.181869
sun,0.00680401,0.00285243,-0.000255351
jupiter,2.11055,-4.71461,-0.0277496
saturn,-8.95379,2.76588,0.308415
uranus,19.8441,-3.15416,-0.269199
neptune,24.0179,-18.0069,-0.182216
sun,0.006782,0.00284482,-0.000254933
jupiter,2.13525,-4.70193,-0.0283552
saturn,-8.96088,2.74643,0.309036
uranus,19.8463,-3.14061,-0.269177
neptune,24.0247,-17.9976,-0.182563
sun,0.00676004,0.00283709,-0.000254516
jupiter,2.1599,-4.68913,-0.02896
saturn,-8.96794,2.72697,0.309655
uranus,19.8485,-3.12706,-0.269154
neptune,24.0315,-17.9883,-0.182911
sun,0.00673813,0.00282923,-0.000254099
jupiter,2.18448,-4.67618,-0.0295639
saturn,-8.97495,2.70749,0.310272
uranus,19.8506,-3.11351,-0.269132
neptune,24.0383,-17.9791,-0.183258
sun,0.00671627,0.00282125,-0.000253682
jupiter,2.20901,-4.66311,-0.0301671
saturn,-8.98192,2.688,0.310889
uranus,19.8527,-3.09996,-0.26911
neptune,24.0451,-17.9698,-0.183605
sun,0.00669445,0.00281314,-0.000253266
jupiter,2.23346,-4.6499,-0.0307693
saturn,-8.98884,2.66849,0.311503
uranus,19.8548,-3.08641,-0.269087
neptune,24.0519,-17.9605,-0.183952
sun,0.00667269,0.00280491,-0.00025285
jupiter,2.25786,-4.63656,-0.0313707
saturn,-8.99573,2.64898,0.312116
uranus,19.857,-3.07285,-0.269064
neptune,24.0587,-17.9512,-0.1843
sun,0.00665097,0.00279655,-0.000252435
jupiter,2.28219,-4.62308,-0.0319712
saturn,-9.00257,2.62945,0.312728
uranus,19.8591,-3.0593,-0.269041
neptune,24.0655,-17.9419,-0.184647
sun,0.00662931,0.00278808,-0.00025202
jupiter,2.30645,-4.60947,-0.0325708
saturn,-9.00936,2.60991,0.313338
uranus,19.8612,-3.04574,-0.269018
neptune,24.0722,-17.9327,-0.184994
sun,0.00660769,0.00277947,-0.000251605
jupiter,2.33065,-4.59572,-0.0331694
saturn,-9.01612,2.59035,0.313947
uranus,19.8632,-3.03218,-0.268995
neptune,24.079,-17.9234,-0.185341
sun,0.00658613,0.00277075,-0.000251191
jupiter,2.35478,-4.58185,-0.0337671
saturn,-9.02283,2.57079,0.314554
uranus,19.8653,-3.01862,-0.268972
neptune,24.0858,-17.9141,-0.185688
sun,0.00656463,0.0027619,-0.000250778
jupiter,2.37884,-4.56784,-0.0343638
saturn,-9.02949,2.55121,0.315159
uranus,19.8674,-3.00506,-0.268948
neptune,24.0926,-17.9048,-0.186035
sun,0.00654317,0.00275292,-0.000250365
jupiter,2.40283,-4.5537,-0.0349596
saturn,-9.03612,2.53162,0.315763
uranus,19.8694,-2.9915,-0.268925
neptune,24.0993,-17.8955,-0.186382
sun,0.00652177,0.00274383,-0.000249953
jupiter,2.42676,-4.53943,-0.0355543
saturn,-9.0427,2.51201,0.316366
uranus,19.8715,-2.97793,-0.268901
neptune,24.1061,-17.8862,-0.186729
sun,0.00650043,0.00273461,-0.000249541
jupiter,2.45061,-4.52502,-0.036148
saturn,-9.04924,2.4924,0.316967
uranus,19.8735,-2.96436,-0.268877
neptune,24.1129,-17.8769,-0.187076
sun,0.00647914,0.00272527,-0.000249129
jupiter,2.4744,-4.51049,-0.0367407
saturn,-9.05574,2.47277,0.317567
uranus,19.8755,-2.9508,-0.268853
neptune,24.1196,-17.8676,-0.187423
sun,0.00645791,0.00271581,-0.000248719
jupiter,2.49811,-4.49582,-0.0373323
saturn,-9.06219,2.45314,0.318165
uranus,19.8775,-2.93723,-0.268829
neptune,24.1264,-17.8582,-0.18777
sun,0.00643674,0.00270623,-0.000248309
jupiter,2.52175,-4.48102,-0.0379228
saturn,-9.0686,2.43349,0.318761
uranus,19.8795,-2.92366,-0.268805
neptune,24.1331,-17.8489,-0.188117
sun,0.00641562,0.00269653,-0.000247899
jupiter,2.54532,-4.46609,-0.0385122
saturn,-9.07496,2.41382,0.319356
uranus,19.8815,-2.91008,-0.26878
neptune,24.1399,-17.8396,-0.188464
sun,0.00639456,0.0026867,-0.00024749
jupiter,2.56881,-4.45104,-0.0391006
saturn,-9.08129,2.39415,0.31995
uranus,19.8835,-2.89651,-0.268756
neptune,24.1466,-17.8303,-0.188811
sun,0.00637356,0.00267676,-0.000247082
jupiter,2.59223,-4.43585,-0.0396878
saturn,-9.08756,2.37447,0.320542
uranus,19.8855,-2.88294,-0.268731
neptune,24.1534,-17.821,-0.189158
sun,0.00635263,0.00266669,-0.000246675
jupiter,2.61557,-4.42053,-0.0402738
saturn,-9.0938,2.35477,0.321132
uranus,19.8875,-2.86936,-0.268707
neptune,24.1601,-17.8117,-0.189504
sun,0.00633175,0.0026565,-0.000246268
jupiter,2.63884,-4.40509,-0.0408587
saturn,-9.09999,2.33506,0.321721
uranus,19.8894,-2.85578,-0.268682
neptune,24.1668,-17.8023,-0.189851
sun,0.00631094,0.0026462,-0.000245862
jupiter,2.66203,-4.38952,-0.0414424
saturn,-9.10614,2.31535,0.322309
uranus,19.8914,-2.8422,-0.268657
neptune,24.1736,-17.793,-0.190198
sun,0.00629018,0.00263577,-0.000245456
jupiter,2.68514,-4.37381,-0.0420249
saturn,-9.11225,2.29562,0.322895
uranus,19.8933,-2.82862,-0.268631
neptune,24.1803,-17.7837,-0.190545
sun,0.00626949,0.00262523,-0.000245052
jupiter,2.70817,-4.35799,-0.0426061
saturn,-9.11832,2.27588,0.323479
uranus,19.8952,-2.81504,-0.268606
neptune,24.187,-17.7743,-0.190891
sun,0.00624887,0.00261456,-0.000244648
jupiter,2.73113,-4.34203,-0.0431862
saturn,-9.12434,2.25613,0.324062
uranus,19.8972,-2.80146,-0.268581
neptune,24.1938,-17.765,-0.191238
sun,0.0062283,0.00260378,-0.000244244
jupiter,2.754,-4.32594,-0.0437649
saturn,-9.13031,2.23637,0.324643
uranus,19.8991,-2.78787,-0.268555
neptune,24.2005,-17.7557,-0.191585
sun,0.00620781,0.00259288,-0.000243842
jupiter,2.7768,-4.30973,-0.0443424
saturn,-9.13625,2.21659,0.325223
uranus,19.901,-2.77429,-0.26853
neptune,24.2072,-17.7463,-0.191931
sun,0.00618738,0.00258186,-0.00024344
jupiter,2.79951,-4.2934,-0.0449187
saturn,-9.14214,2.19681,0.325801
uranus,19.9029,-2.7607,-0.268504
neptune,24.2139,-17.737,-0.192278
sun,0.00616701,0.00257073,-0.00024304
jupiter,2.82214,-4.27693,-0.0454936
saturn,-9.14798,2.17702,0.326378
uranus,19.9047,-2.74711,-0.268478
neptune,24.2206,-17.7276,-0.192624
sun,0.00614671,0.00255948,-0.00024264
jupiter,2.84469,-4.26034,-0.0460671
saturn,-9.15379,2.15722,0.326953
uranus,19.9066,-2.73352,-0.268452
neptune,24.2273,-17.7183,-0.192971
sun,0.00612648,0.00254811,-0.000242241
jupiter,2.86716,-4.24363,-0.0466393
saturn,-9.15955,2.1374,0.327526
uranus,19.9085,-2.71993,-0.268426
neptune,24.234,-17.7089,-0.193317
sun,0.00610632,0.00253662,-0.000241843
jupiter,2.88954,-4.22679,-0.0472102
saturn,-9.16527,2.11758,0.328098
uranus,19.9103,-2.70634,-0.268399
neptune,24.2407,-17.6996,-0.193664
sun,0.00608623,0.00252502,-0.000241445
jupiter,2.91184,-4.20982,-0.0477797
saturn,-9.17094,2.09775,0.328669
uranus,19.9122,-2.69274,-0.268373
neptune,24.2474,-17.6902,-0.19401
sun,0.00606621,0.0025133,-0.000241049
jupiter,2.93405,-4.19274,-0.0483477
saturn,-9.17657,2.0779,0.329238
uranus,19.914,-2.67915,-0.268346
neptune,24.2541,-17.6809,-0.194357
sun,0.00604626,0.00250147,-0.000240653
jupiter,2.95617,-4.17553,-0.0489144
saturn,-9.18216,2.05805,0.329805
uranus,19.9158,-2.66555,-0.26832
neptune,24.2608,-17.6715,-0.194703
sun,0.00602638,0.00248952,-0.000240259
jupiter,2.97821,-4.15819,-0.0494796
saturn,-9.1877,2.03819,0.330371
uranus,19.9176,-2.65195,-0.268293
neptune,24.2675,-17.6621,-0.195049
sun,0.00600657,0.00247745,-0.000239865
jupiter,3.00016,-4.14073,-0.0500434
saturn,-9.1932,2.01832,0.330935
